sexo,brand,name,img,emoji,tags,price,budget,levels,pisadas,terrenos,priors,distancias,reason,link
"masculino,outro",Indefinida,Sandrini,imgs/placeholder.png,👟,Pendente,"R$ 59,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0G54CGRFJ?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 2.318,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CFP3NCZM?tag=tenisideal26-20
"masculino,outro",Indefinida,Avia,imgs/placeholder.png,👟,Pendente,"R$ 373,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B09PPS88BJ?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 2.089,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DPLTJYG3?tag=tenisideal26-20
"masculino,outro",Indefinida,ALTRA,imgs/placeholder.png,👟,Pendente,"R$ 1.180,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DN7FN48N?tag=tenisideal26-20
"masculino,outro",Indefinida,DANISH ENDURANCE,imgs/placeholder.png,👟,Pendente,"R$ 191,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B08K98X1FT?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 95,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FPXS9572?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 109,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FH18VNZ4?tag=tenisideal26-20
"masculino,outro",Indefinida,Socviis,imgs/placeholder.png,👟,Pendente,"R$ 194,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B094FQM3Q7?tag=tenisideal26-20
"masculino,outro",Indefinida,OUSY SHOES,imgs/placeholder.png,👟,Pendente,"R$ 78,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0DY2K4H14?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 78,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CLBYL8VD?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 309,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FNS6YM7Z?tag=tenisideal26-20
"masculino,outro",Indefinida,ASICS,imgs/placeholder.png,👟,Pendente,"R$ 515,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B071F9QTBW?tag=tenisideal26-20
"masculino,outro",Indefinida,Mizuno,imgs/placeholder.png,👟,Pendente,"R$ 349,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0CB1YBP8P?tag=tenisideal26-20
"masculino,outro",Indefinida,ALTRA,imgs/placeholder.png,👟,Pendente,"R$ 1.132,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0C4M5GJJ7?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 69,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0G72G2CBH?tag=tenisideal26-20
"masculino,outro",Indefinida,Luiza Paula,imgs/placeholder.png,👟,Pendente,"R$ 99,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0C9298KR5?tag=tenisideal26-20
"masculino,outro",Indefinida,Genérico,imgs/placeholder.png,👟,Pendente,"R$ 67,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FL14LGWD?tag=tenisideal26-20
"masculino,outro",Indefinida,QueroShoes,imgs/placeholder.png,👟,Pendente,"R$ 79,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0BKGHQ1LK?tag=tenisideal26-20
"masculino,outro",Indefinida,OLDSEN,imgs/placeholder.png,👟,Pendente,"R$ 99,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B091DBMNBM?tag=tenisideal26-20
"masculino,outro",Indefinida,RDW,imgs/placeholder.png,👟,Pendente,"R$ 95,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FBMM8NZ5?tag=tenisideal26-20
"masculino,outro",Indefinida,Avia,imgs/placeholder.png,👟,Pendente,"R$ 373,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B09V3K7YHV?tag=tenisideal26-20
"masculino,outro",Indefinida,NIKE,imgs/placeholder.png,👟,Pendente,"R$ 1.586,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D861Q33J?tag=tenisideal26-20
"masculino,outro",Indefinida,ALTRA,imgs/placeholder.png,👟,Pendente,"R$ 1.544,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0FD2C7Z19?tag=tenisideal26-20
"masculino,outro",Indefinida,ALTRA,imgs/placeholder.png,👟,Pendente,"R$ 1.452,",300a600,iniciante,"neutra,naosabe",asfalto,custo,curta,Falta descrição automática.,https://www.amazon.com.br/dp/B0D482JHRV?tag=tenisideal26-20
